journey_id,storm_id,storm_name,system_status,lat,lon,max_sustained_wind,datetime,system_status_desc
184,AL052024,ERNESTO,HU,33.0,-64.2,65,2024-08-17 18:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,TS,33.5,-63.6,60,2024-08-18 00:00:00,Tropical Storm (34-63 knots)
184,AL052024,ERNESTO,TS,34.3,-63.2,60,2024-08-18 06:00:00,Tropical Storm (34-63 knots)
184,AL052024,ERNESTO,TS,35.4,-63.0,60,2024-08-18 12:00:00,Tropical Storm (34-63 knots)
184,AL052024,ERNESTO,HU,36.4,-62.6,65,2024-08-18 18:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,HU,37.7,-62.0,70,2024-08-19 00:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,HU,39.2,-61.2,75,2024-08-19 06:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,HU,40.9,-59.8,85,2024-08-19 12:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,HU,42.8,-58.1,80,2024-08-19 18:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,HU,44.8,-55.0,75,2024-08-20 00:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,HU,46.6,-51.4,65,2024-08-20 06:00:00,Hurricane (>64 knots)
184,AL052024,ERNESTO,EX,48.3,-47.2,60,2024-08-20 12:00:00,Extratropical Cyclone
184,AL052024,ERNESTO,EX,49.7,-41.9,55,2024-08-20 18:00:00,Extratropical Cyclone
189,AL202023,TAMMY,HU,29.1,-57.8,80,2023-10-26 00:00:00,Hurricane (>64 knots)
189,AL202023,TAMMY,HU,30.0,-58.3,75,2023-10-26 06:00:00,Hurricane (>64 knots)
189,AL202023,TAMMY,HU,30.5,-58.8,70,2023-10-26 12:00:00,Hurricane (>64 knots)
189,AL202023,TAMMY,HU,31.0,-59.5,65,2023-10-26 18:00:00,Hurricane (>64 knots)
189,AL202023,TAMMY,TS,31.5,-60.1,60,2023-10-27 00:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,TS,31.8,-60.6,55,2023-10-27 06:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,TS,32.0,-61.0,55,2023-10-27 12:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,TS,32.3,-61.4,55,2023-10-27 18:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,TS,32.6,-61.5,50,2023-10-28 00:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,TS,32.9,-61.0,45,2023-10-28 06:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,TS,33.1,-59.5,45,2023-10-28 12:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,TS,33.3,-58.0,40,2023-10-28 18:00:00,Tropical Storm (34-63 knots)
189,AL202023,TAMMY,LO,32.8,-56.1,35,2023-10-29 00:00:00,Low (not tropical/subtropical/extratropical)
189,AL202023,TAMMY,LO,32.6,-54.3,35,2023-10-29 06:00:00,Low (not tropical/subtropical/extratropical)
189,AL202023,TAMMY,LO,31.8,-52.5,35,2023-10-29 12:00:00,Low (not tropical/subtropical/extratropical)
189,AL202023,TAMMY,LO,30.9,-50.9,35,2023-10-29 18:00:00,Low (not tropical/subtropical/extratropical)
193,AL022022,BONNIE,DB,8.3,-50.5,35,2022-06-27 18:00:00,Disturbance
193,AL022022,BONNIE,DB,8.7,-52.2,35,2022-06-28 00:00:00,Disturbance
193,AL022022,BONNIE,DB,9.1,-54.2,35,2022-06-28 06:00:00,Disturbance
193,AL022022,BONNIE,DB,9.6,-56.5,35,2022-06-28 12:00:00,Disturbance
196,AL172024,PATTY,EX,39.2,-41.0,55,2024-10-31 18:00:00,Extratropical Cyclone
196,AL172024,PATTY,EX,39.6,-40.0,55,2024-11-01 00:00:00,Extratropical Cyclone
196,AL172024,PATTY,EX,39.9,-38.9,50,2024-11-01 06:00:00,Extratropical Cyclone
196,AL172024,PATTY,EX,40.2,-37.7,50,2024-11-01 12:00:00,Extratropical Cyclone
196,AL172024,PATTY,SS,40.6,-36.5,45,2024-11-01 18:00:00,Subtropical Storm (>34 knots)
196,AL172024,PATTY,SS,40.6,-35.4,45,2024-11-02 00:00:00,Subtropical Storm (>34 knots)
196,AL172024,PATTY,SS,40.3,-34.6,50,2024-11-02 06:00:00,Subtropical Storm (>34 knots)
196,AL172024,PATTY,SS,39.4,-33.3,55,2024-11-02 12:00:00,Subtropical Storm (>34 knots)
196,AL172024,PATTY,SS,38.4,-31.6,55,2024-11-02 18:00:00,Subtropical Storm (>34 knots)
196,AL172024,PATTY,SS,37.9,-29.2,50,2024-11-03 00:00:00,Subtropical Storm (>34 knots)
196,AL172024,PATTY,SS,37.7,-27.0,45,2024-11-03 06:00:00,Subtropical Storm (>34 knots)
196,AL172024,PATTY,TS,37.5,-25.1,40,2024-11-03 12:00:00,Tropical Storm (34-63 knots)
196,AL172024,PATTY,TS,37.4,-23.3,40,2024-11-03 18:00:00,Tropical Storm (34-63 knots)
196,AL172024,PATTY,TS,37.6,-21.3,40,2024-11-04 00:00:00,Tropical Storm (34-63 knots)
196,AL172024,PATTY,TS,37.9,-19.2,35,2024-11-04 06:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,15.1,-76.4,35,2024-11-04 18:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,15.8,-76.9,40,2024-11-05 00:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,16.6,-77.6,45,2024-11-05 06:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,17.5,-78.3,50,2024-11-05 12:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,18.5,-79.1,60,2024-11-05 18:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,HU,19.4,-80.0,70,2024-11-06 00:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,20.1,-80.9,80,2024-11-06 06:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,21.0,-81.6,90,2024-11-06 12:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,22.0,-82.3,100,2024-11-06 18:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,22.7,-82.7,100,2024-11-06 21:15:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,23.1,-83.2,95,2024-11-07 00:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,23.8,-84.1,90,2024-11-07 06:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,24.3,-84.9,90,2024-11-07 12:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,24.6,-85.7,90,2024-11-07 18:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,24.6,-86.6,90,2024-11-08 00:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,24.4,-87.6,105,2024-11-08 06:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,24.4,-88.4,95,2024-11-08 12:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,24.6,-89.1,80,2024-11-08 18:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,HU,24.7,-89.7,65,2024-11-09 00:00:00,Hurricane (>64 knots)
196,AL182024,RAFAEL,TS,24.8,-90.5,55,2024-11-09 06:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,25.0,-91.2,50,2024-11-09 12:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,25.3,-91.5,45,2024-11-09 18:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,25.6,-91.7,40,2024-11-10 00:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,TS,25.9,-91.9,35,2024-11-10 06:00:00,Tropical Storm (34-63 knots)
196,AL182024,RAFAEL,LO,26.1,-91.9,35,2024-11-10 12:00:00,Low (not tropical/subtropical/extratropical)
196,AL192024,SARA,TS,15.8,-82.2,35,2024-11-14 12:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,15.8,-83.1,35,2024-11-14 18:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,15.7,-84.0,40,2024-11-15 00:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,15.8,-84.3,40,2024-11-15 01:20:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.0,-85.0,40,2024-11-15 06:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.1,-85.6,45,2024-11-15 12:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.1,-86.1,45,2024-11-15 18:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.1,-86.1,45,2024-11-16 00:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.2,-86.2,40,2024-11-16 06:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.2,-86.4,40,2024-11-16 12:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.3,-86.8,35,2024-11-16 18:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.4,-87.1,35,2024-11-17 00:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.5,-87.5,35,2024-11-17 06:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,16.8,-87.9,35,2024-11-17 12:00:00,Tropical Storm (34-63 knots)
196,AL192024,SARA,TS,17.0,-88.3,35,2024-11-17 14:00:00,Tropical Storm (34-63 knots)
199,AL092021,IDA,HU,22.4,-83.2,70,2021-08-27 23:25:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,22.6,-83.5,70,2021-08-28 00:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,23.5,-84.7,70,2021-08-28 06:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,24.4,-85.7,70,2021-08-28 12:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,25.6,-86.6,80,2021-08-28 18:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,26.7,-87.6,90,2021-08-29 00:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,27.6,-88.7,115,2021-08-29 06:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,28.5,-89.6,130,2021-08-29 12:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,29.1,-90.2,130,2021-08-29 16:55:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,29.2,-90.4,125,2021-08-29 18:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,29.9,-90.6,105,2021-08-30 00:00:00,Hurricane (>64 knots)
199,AL092021,IDA,HU,30.6,-90.8,65,2021-08-30 06:00:00,Hurricane (>64 knots)
199,AL092021,IDA,TS,31.5,-90.9,40,2021-08-30 12:00:00,Tropical Storm (34-63 knots)
199,AL092021,IDA,TS,32.2,-90.5,35,2021-08-30 18:00:00,Tropical Storm (34-63 knots)
199,AL092021,IDA,EX,39.8,-75.6,35,2021-09-02 00:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,40.6,-72.8,40,2021-09-02 06:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,41.4,-69.7,40,2021-09-02 12:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,43.3,-67.2,40,2021-09-02 18:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,45.4,-64.7,40,2021-09-03 00:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,46.6,-63.6,45,2021-09-03 06:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,47.5,-62.7,45,2021-09-03 12:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,48.6,-62.4,45,2021-09-03 18:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,48.8,-63.1,45,2021-09-04 00:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,48.7,-63.9,40,2021-09-04 06:00:00,Extratropical Cyclone
199,AL092021,IDA,EX,47.6,-63.9,35,2021-09-04 12:00:00,Extratropical Cyclone
199,AL102021,KATE,TS,20.5,-50.6,35,2021-08-30 06:00:00,Tropical Storm (34-63 knots)
199,AL102021,KATE,TS,21.3,-50.8,40,2021-08-30 12:00:00,Tropical Storm (34-63 knots)
199,AL102021,KATE,TS,22.1,-50.9,35,2021-08-30 18:00:00,Tropical Storm (34-63 knots)
199,AL102021,KATE,TS,22.6,-50.9,35,2021-08-31 00:00:00,Tropical Storm (34-63 knots)
199,AL102021,KATE,TS,22.8,-50.9,35,2021-08-31 06:00:00,Tropical Storm (34-63 knots)
199,AL112021,JULIAN,TS,33.5,-49.3,35,2021-08-29 06:00:00,Tropical Storm (34-63 knots)
199,AL112021,JULIAN,TS,34.5,-47.8,45,2021-08-29 12:00:00,Tropical Storm (34-63 knots)
199,AL112021,JULIAN,TS,35.9,-45.7,50,2021-08-29 18:00:00,Tropical Storm (34-63 knots)
199,AL112021,JULIAN,TS,37.1,-42.6,50,2021-08-30 00:00:00,Tropical Storm (34-63 knots)
199,AL112021,JULIAN,TS,38.9,-40.0,50,2021-08-30 06:00:00,Tropical Storm (34-63 knots)
199,AL112021,JULIAN,EX,40.6,-37.9,50,2021-08-30 12:00:00,Extratropical Cyclone
199,AL112021,JULIAN,EX,42.5,-36.0,45,2021-08-30 18:00:00,Extratropical Cyclone
199,AL112021,JULIAN,EX,44.8,-35.1,45,2021-08-31 00:00:00,Extratropical Cyclone
199,AL112021,JULIAN,EX,47.5,-34.5,45,2021-08-31 06:00:00,Extratropical Cyclone
199,AL112021,JULIAN,EX,50.5,-35.5,45,2021-08-31 12:00:00,Extratropical Cyclone
199,AL122021,LARRY,TS,11.9,-22.5,35,2021-09-01 00:00:00,Tropical Storm (34-63 knots)
199,AL122021,LARRY,TS,12.2,-24.5,40,2021-09-01 06:00:00,Tropical Storm (34-63 knots)
199,AL122021,LARRY,TS,12.4,-26.5,45,2021-09-01 12:00:00,Tropical Storm (34-63 knots)
199,AL122021,LARRY,TS,12.5,-28.4,55,2021-09-01 18:00:00,Tropical Storm (34-63 knots)
199,AL122021,LARRY,TS,12.7,-30.0,60,2021-09-02 00:00:00,Tropical Storm (34-63 knots)
199,AL122021,LARRY,HU,13.0,-31.6,65,2021-09-02 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,13.3,-33.3,70,2021-09-02 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,13.6,-35.0,70,2021-09-02 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,13.9,-36.7,75,2021-09-03 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,14.1,-38.4,80,2021-09-03 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,14.4,-40.0,80,2021-09-03 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,14.7,-41.4,90,2021-09-03 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,15.2,-42.7,100,2021-09-04 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,15.8,-44.0,110,2021-09-04 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,16.4,-45.3,110,2021-09-04 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,17.0,-46.5,105,2021-09-04 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,17.7,-47.5,105,2021-09-05 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,18.4,-48.5,105,2021-09-05 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,19.2,-49.4,110,2021-09-05 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,20.0,-50.3,110,2021-09-05 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,20.7,-51.2,110,2021-09-06 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,21.2,-52.0,105,2021-09-06 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,21.6,-52.7,105,2021-09-06 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,22.1,-53.5,105,2021-09-06 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,22.7,-54.2,105,2021-09-07 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,23.3,-54.8,100,2021-09-07 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,24.0,-55.4,95,2021-09-07 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,24.7,-56.0,95,2021-09-07 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,25.4,-56.5,95,2021-09-08 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,26.2,-57.1,95,2021-09-08 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,27.2,-57.9,90,2021-09-08 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,28.2,-58.9,90,2021-09-08 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,29.1,-59.9,85,2021-09-09 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,30.1,-60.8,80,2021-09-09 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,31.3,-61.5,80,2021-09-09 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,32.8,-62.1,80,2021-09-09 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,34.4,-62.3,80,2021-09-10 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,36.5,-62.2,75,2021-09-10 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,38.9,-61.1,70,2021-09-10 12:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,41.9,-59.5,70,2021-09-10 18:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,45.1,-56.6,70,2021-09-11 00:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,47.3,-54.6,70,2021-09-11 03:30:00,Hurricane (>64 knots)
199,AL122021,LARRY,HU,48.8,-53.3,65,2021-09-11 06:00:00,Hurricane (>64 knots)
199,AL122021,LARRY,EX,52.5,-49.7,60,2021-09-11 12:00:00,Extratropical Cyclone
199,AL122021,LARRY,EX,55.3,-46.8,55,2021-09-11 18:00:00,Extratropical Cyclone
199,AL132021,MINDY,TS,28.4,-86.8,35,2021-09-08 18:00:00,Tropical Storm (34-63 knots)
199,AL132021,MINDY,TS,29.5,-85.4,45,2021-09-09 00:00:00,Tropical Storm (34-63 knots)
199,AL132021,MINDY,TS,29.7,-85.1,50,2021-09-09 01:15:00,Tropical Storm (34-63 knots)
199,AL132021,MINDY,TS,30.5,-83.9,35,2021-09-09 06:00:00,Tropical Storm (34-63 knots)
199,AL142021,NICHOLAS,TS,21.0,-95.2,35,2021-09-12 12:00:00,Tropical Storm (34-63 knots)
199,AL142021,NICHOLAS,TS,22.4,-95.6,35,2021-09-12 18:00:00,Tropical Storm (34-63 knots)
199,AL142021,NICHOLAS,TS,23.7,-96.1,40,2021-09-13 00:00:00,Tropical Storm (34-63 knots)
199,AL142021,NICHOLAS,TS,24.8,-96.5,50,2021-09-13 06:00:00,Tropical Storm (34-63 knots)
199,AL142021,NICHOLAS,TS,25.9,-96.7,50,2021-09-13 12:00:00,Tropical Storm (34-63 knots)
199,AL142021,NICHOLAS,TS,27.0,-96.6,55,2021-09-13 18:00:00,Tropical Storm (34-63 knots)
199,AL142021,NICHOLAS,HU,28.0,-96.2,65,2021-09-14 00:00:00,Hurricane (>64 knots)
200,AL192024,SARA,TS,15.8,-82.2,35,2024-11-14 12:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,15.8,-83.1,35,2024-11-14 18:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,15.7,-84.0,40,2024-11-15 00:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,15.8,-84.3,40,2024-11-15 01:20:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.0,-85.0,40,2024-11-15 06:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.1,-85.6,45,2024-11-15 12:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.1,-86.1,45,2024-11-15 18:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.1,-86.1,45,2024-11-16 00:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.2,-86.2,40,2024-11-16 06:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.2,-86.4,40,2024-11-16 12:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.3,-86.8,35,2024-11-16 18:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.4,-87.1,35,2024-11-17 00:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.5,-87.5,35,2024-11-17 06:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,16.8,-87.9,35,2024-11-17 12:00:00,Tropical Storm (34-63 knots)
200,AL192024,SARA,TS,17.0,-88.3,35,2024-11-17 14:00:00,Tropical Storm (34-63 knots)
203,AL182021,SAM,HU,34.7,-59.1,110,2021-10-02 18:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,35.8,-57.9,100,2021-10-03 00:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,36.7,-56.6,90,2021-10-03 06:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,37.3,-55.4,85,2021-10-03 12:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,38.0,-53.9,85,2021-10-03 18:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,38.7,-52.2,90,2021-10-04 00:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,39.9,-49.9,90,2021-10-04 06:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,41.4,-47.1,85,2021-10-04 12:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,43.8,-43.6,80,2021-10-04 18:00:00,Hurricane (>64 knots)
203,AL182021,SAM,HU,46.5,-40.5,75,2021-10-05 00:00:00,Hurricane (>64 knots)
203,AL182021,SAM,EX,49.4,-39.7,70,2021-10-05 06:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,52.2,-39.6,65,2021-10-05 12:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,50.6,-42.1,65,2021-10-05 18:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,49.9,-38.9,60,2021-10-06 00:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,50.5,-35.5,55,2021-10-06 06:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,51.5,-32.4,50,2021-10-06 12:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,53.1,-29.0,45,2021-10-06 18:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,55.2,-25.4,45,2021-10-07 00:00:00,Extratropical Cyclone
203,AL182021,SAM,EX,58.1,-22.3,40,2021-10-07 06:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,40.1,-20.4,35,2022-09-11 18:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,39.1,-18.8,35,2022-09-12 00:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,38.4,-17.0,35,2022-09-12 06:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,38.6,-15.0,35,2022-09-12 12:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,39.4,-12.7,35,2022-09-12 18:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,40.8,-11.2,35,2022-09-13 00:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,42.5,-10.6,35,2022-09-13 06:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,43.3,-10.7,35,2022-09-13 12:00:00,Extratropical Cyclone
205,AL052022,DANIELLE,EX,43.6,-11.3,35,2022-09-13 18:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,44.3,-51.9,45,2022-09-11 18:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,44.2,-51.9,45,2022-09-12 00:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,44.3,-52.1,40,2022-09-12 06:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,43.9,-51.9,40,2022-09-12 12:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,43.2,-51.2,35,2022-09-12 18:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,42.9,-48.3,35,2022-09-13 00:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,43.0,-46.8,35,2022-09-13 06:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,43.4,-45.2,35,2022-09-13 12:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,44.3,-43.7,35,2022-09-13 18:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,45.0,-42.4,35,2022-09-14 00:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,45.4,-41.6,35,2022-09-14 06:00:00,Extratropical Cyclone
205,AL062022,EARL,EX,45.5,-40.9,35,2022-09-14 12:00:00,Extratropical Cyclone
205,AL072022,FIONA,TS,16.6,-50.1,35,2022-09-14 18:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.6,-51.3,45,2022-09-15 00:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.5,-52.4,45,2022-09-15 06:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.4,-53.6,45,2022-09-15 12:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.3,-54.8,50,2022-09-15 18:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.1,-56.2,50,2022-09-16 00:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,15.8,-57.5,50,2022-09-16 06:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,15.8,-58.8,45,2022-09-16 12:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.3,-60.4,45,2022-09-16 18:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.4,-61.4,50,2022-09-16 23:15:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.4,-61.6,50,2022-09-17 00:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.3,-62.6,50,2022-09-17 06:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.4,-63.3,50,2022-09-17 12:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.5,-64.0,50,2022-09-17 18:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.5,-64.7,50,2022-09-18 00:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,TS,16.9,-65.5,55,2022-09-18 06:00:00,Tropical Storm (34-63 knots)
205,AL072022,FIONA,HU,17.2,-66.2,65,2022-09-18 12:00:00,Hurricane (>64 knots)
205,AL072022,FIONA,HU,17.8,-66.9,75,2022-09-18 18:00:00,Hurricane (>64 knots)
205,AL072022,FIONA,HU,18.0,-67.1,75,2022-09-18 19:20:00,Hurricane (>64 knots)
205,AL072022,FIONA,HU,18.1,-67.8,75,2022-09-19 00:00:00,Hurricane (>64 knots)
205,AL072022,FIONA,HU,18.2,-68.4,80,2022-09-19 06:00:00,Hurricane (>64 knots)
205,AL072022,FIONA,HU,18.4,-68.5,80,2022-09-19 07:30:00,Hurricane (>64 knots)
205,AL072022,FIONA,HU,18.8,-68.9,75,2022-09-19 12:00:00,Hurricane (>64 knots)
205,AL072022,FIONA,HU,19.5,-69.5,85,2022-09-19 18:00:00,Hurricane (>64 knots)
